text,label,number_ratio,special_char_ratio,spam_words,text_length,word_count
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over 1million to give away ! ppt150x3 normal text rate box403 w1t1jy,1,0.12318840579710146,0.036231884057971016,3,138,27
i'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok -,0,0.009523809523809525,0.05714285714285714,0,105,21
congratulations ore mo owo re wa. enjoy it and i wish you many happy moments to and fro wherever you go,0,0.0,0.009708737864077669,0,103,21
so do you have samus shoulders yet,0,0.0,0.0,0,34,7
what time you think you'll have it? need to know when i should be near campus,0,0.0,0.025974025974025976,1,77,16
"dear matthew please call 09063440451 from a landline, your complimentary 4 lux tenerife holiday or 1000 cash await collection. ppm150 sae t cs box334 sk38xh.",1,0.15286624203821655,0.01910828025477707,1,157,25
then dun wear jeans lor,0,0.0,0.0,0,23,5
"since when, which side, any fever, any vomitin.",0,0.0,0.0851063829787234,0,47,8
k k.are you in college?,0,0.0,0.08695652173913043,0,23,5
"urgent! call 09061749602 from landline. your complimentary 4 tenerife holiday or 10,000 cash await collection sae t cs box 528 hp20 1yf 150ppm 18",1,0.19310344827586207,0.020689655172413793,2,145,24
better. made up for friday and stuffed myself like a pig yesterday. now i feel bleh. but at least its not writhing pain kind of bleh.,0,0.0,0.03007518796992481,1,133,26
no we sell it all so we'll have tons if coins. then sell our coins to someone thru paypal. voila! money back in life pockets,0,0.0,0.03225806451612903,1,124,25
theyre doing it to lots of places. only hospitals and medical places are safe.,0,0.0,0.02564102564102564,0,78,14
how about getting in touch with folks waiting for company? just txt back your name and age to opt in! enjoy the community 150p sms,1,0.023076923076923078,0.015384615384615385,0,130,25
and also i've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0,0.0,0.008620689655172414,0,116,24
"i sent my scores to sophas and i had to do secondary application for a few schools. i think if you are thinking of applying, do a research on cost also. contact joke ogunrinde, her school is one me the less expensive ones",0,0.0,0.01809954751131222,0,221,43
i cant wait to see you! how were the photos were useful?,0,0.0,0.03571428571428571,0,56,12
ur cash-balance is currently 500 pounds - to maximize ur cash-in now send go to 86688 only 150p msg. cc 08718720201 po box 114 14 tcr w1,1,0.20588235294117646,0.029411764705882353,2,136,27
hey i booked the kb on sat already  what other lessons are we going for ah? keep your sat night free we need to meet and confirm our lodging,0,0.0,0.007142857142857143,1,140,29
chk in ur belovd ms dict,0,0.0,0.0,0,24,6
is that what time you want me to come?,0,0.0,0.02631578947368421,0,38,9
"awesome, lemme know whenever you're around",0,0.0,0.047619047619047616,1,42,6
shb b ok lor  thanx,0,0.0,0.0,0,19,5
beautiful truth against gravity  read carefully our heart feels light when someone is in it  but it feels very heavy when someone leaves it  good night,0,0.0,0.0,0,151,26
also remember to get dobby's bowl from your car,0,0.0,0.02127659574468085,0,47,9
filthy stories and girls waiting for your,1,0.0,0.0,0,41,7
sorry i now then c ur msg  yar lor so poor thing  but only 4 one night  tmr u'll have a brand new room 2 sleep in,0,0.017699115044247787,0.008849557522123894,1,113,27
"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical",0,0.0,0.05555555555555555,0,126,24
welp apparently he retired,0,0.0,0.0,0,26,4
my sort code is and acc no is . the bank is natwest. can you reply to confirm i've sent this to the right person!,0,0.0,0.035398230088495575,0,113,25
where,0,0.0,0.0,0,5,1
u sure u can't take any sick time?,0,0.0,0.058823529411764705,0,34,8
urgent! we are trying to contact u. todays draw shows that you have won a 800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only,1,0.11612903225806452,0.03225806451612903,3,155,27
yo chad which gymnastics class do you wanna take? the site says christians class is full,0,0.0,0.011363636363636364,0,88,16
or better still can you catch her and let ask her if she can sell lt gt for me.,0,0.0,0.012658227848101266,0,79,19
i am not sure about night menu. . . i know only about noon menu,0,0.0,0.047619047619047616,1,63,15
what do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but only to my wife of my liking.be that and see no one can give you that.dont call me.i will wait till i come.,0,0.0,0.0319634703196347,0,219,46
are you willing to go for aptitude class.,0,0.0,0.024390243902439025,0,41,8
"it wont b until 2.15 as trying 2 sort house out, is that ok?",0,0.06666666666666667,0.05,0,60,14
"yar lor he wan 2 go c horse racing today mah, so eat earlier lor. i ate chicken rice. u?",0,0.011363636363636364,0.045454545454545456,0,88,20
"haha awesome, omw back now then",0,0.0,0.03225806451612903,1,31,6
yup i thk so until e shop closes lor.,0,0.0,0.02702702702702703,0,37,9
what is your account number?,0,0.0,0.03571428571428571,0,28,5
eh u send wrongly lar,0,0.0,0.0,0,21,5
hey no i ad a crap nite was borin without ya 2 boggy with me u boring biatch! thanx but u wait til nxt time il ave ya,0,0.008547008547008548,0.008547008547008548,0,117,28
ok i shall talk to him,0,0.0,0.0,0,22,6
dont hesitate. you know this is the second time she has had weakness like that. so keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0,0.0,0.009523809523809525,1,210,43
hey you can pay. with salary de. only lt gt .,0,0.0,0.06666666666666667,0,45,11
another month. i need chocolate weed and alcohol.,0,0.0,0.04081632653061224,0,49,8
if he started searching he will get job in few days.he have great potential and talent.,0,0.0,0.022988505747126436,0,87,16
reckon need to be in town by eightish to walk from carpark.,0,0.0,0.01694915254237288,0,59,12
"congrats! 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid your mates, play java games, dload polyph music, noline rentl.",1,0.09219858156028368,0.04964539007092199,1,141,22
look at the fuckin time. what the fuck you think is up,0,0.0,0.018518518518518517,0,54,12
yo guess what i just dropped,0,0.0,0.0,0,28,6
carlos says he'll be at mu in lt gt minutes,0,0.0,0.023255813953488372,0,43,10
i'm in office now . i will call you lt gt min,0,0.0,0.044444444444444446,1,45,12
"geeee   i miss you already, you know ? your all i can think about. fuck, i can't wait till next year when we will be together   loving kiss",0,0.0,0.03597122302158273,1,139,28
"yun ah.the ubi one say if wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. ubi cres,ubi tech park.6ph for 1st 5wkg days. n",0,0.14556962025316456,0.0759493670886076,0,158,26
ugh. gotta drive back to sd from la. my butt is sore.,0,0.0,0.05660377358490566,0,53,12
26th of july,0,0.16666666666666666,0.0,0,12,3
hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? i get home tomorrow at 5ish.,0,0.014084507042253521,0.028169014084507043,0,142,30
up to   wan come then come lor  but i din c any stripes skirt,0,0.0,0.0,0,61,14
the xmas story is peace  the xmas msg is love  the xmas miracle is jesus  hav a blessed month ahead amp wish u merry xmas,0,0.0,0.0,0,121,25
"i can't, i don't have her number!",0,0.0,0.12121212121212122,0,33,7
change again  it's e one next to escalator,0,0.0,0.023809523809523808,0,42,8
yetunde i'm in class can you not run water on it to make it ok. pls now.,0,0.0,0.041666666666666664,1,72,17
not a lot has happened here. feels very quiet. beth is at her aunts and charlie is working lots. just me and helen in at the mo. how have you been?,0,0.0,0.034013605442176874,0,147,31
then wait 4 me at bus stop aft ur lect lar. if i dun c then i go get my car then come back n pick .,0,0.010101010101010102,0.020202020202020204,0,99,27
"aight will do, thanks again for comin out",0,0.0,0.024390243902439025,0,41,8
no but heard abt tat,0,0.0,0.0,0,20,5
lt gt am i think? should say on syllabus,0,0.0,0.025,0,40,9
umma. did she say anything,0,0.0,0.038461538461538464,0,26,5
give me a sec to think think about it,0,0.0,0.0,0,37,9
panasonic bluetoothhdset free. nokia free. motorola free doublemins doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,1,0.09027777777777778,0.020833333333333332,1,144,19
i don't quite know what to do. i still can't get hold of anyone. i cud pick you up bout 7.30pm and we can see if they're in the pub?,0,0.022727272727272728,0.05303030303030303,1,132,30
"poyyarikatur,kolathupalayam,unjalur post,erode dis, lt gt .",0,0.0,0.0847457627118644,0,59,6
"dear hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at lt email gt ,kerala",0,0.0,0.02857142857142857,0,105,20
lol i would but my mom would have a fit and tell the whole family how crazy and terrible i am,0,0.0,0.0,0,93,21
"i just got home babe, are you still awake ?",0,0.0,0.046511627906976744,0,43,10
i dunno they close oredi not  v ma fan,0,0.0,0.0,0,38,9
just buy a pizza. meat lovers or supreme. u get to pick.,0,0.0,0.05357142857142857,0,56,12
"ya, told she was asking wats matter?",0,0.0,0.05555555555555555,0,36,7
"dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car ente style ishtamayoo?happy bakrid!",0,0.0,0.04065040650406504,1,123,19
free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates pobox 36504 w45wq norm150p tone 16,1,0.1357142857142857,0.007142857142857143,1,140,29
shall i send that exe to your mail id.,0,0.0,0.02631578947368421,0,38,9
nope watching tv at home  not going out. v bored,0,0.0,0.020833333333333332,0,48,10
don know wait i will check it.,0,0.0,0.03333333333333333,1,30,7
"good afternoon on this glorious anniversary day, my sweet j !! i hope this finds you happy and content, my prey. i think of you and send a teasing kiss from across the sea coaxing images of fond souveniers   you cougar-pen",0,0.0,0.02702702702702703,0,222,41
guess what! somebody you know secretly fancies you! wanna find out who it is? give us a call on 09065394514 from landline datebox1282essexcm61xn 150p min 18,1,0.14102564102564102,0.019230769230769232,1,156,26
we still on for tonight?,0,0.0,0.041666666666666664,0,24,5
may i call you later pls,0,0.0,0.0,0,24,6
hasn't that been the pattern recently crap weekends?,0,0.0,0.038461538461538464,0,52,8
i have a sore throat. it's scratches when i talk,0,0.0,0.041666666666666664,0,48,10
yes da. any plm at ur office,0,0.0,0.03571428571428571,0,28,7
are you not around or just still asleep? v,0,0.0,0.023809523809523808,0,42,9
"lol you forgot it eh ? yes, i'll bring it in babe",0,0.0,0.061224489795918366,0,49,12
"its good, we'll find a way",0,0.0,0.07692307692307693,0,26,6
can not use foreign stamps in this country. good lecture .,0,0.0,0.034482758620689655,0,58,11
yup bathe liao,0,0.0,0.0,0,14,3
happy new year my no.1 man,0,0.038461538461538464,0.038461538461538464,0,26,6
"oh mr sheffield! you wanna play that game, okay. you're the boss and i'm the nanny. you give me a raise and i'll give you one!!",0,0.0,0.07086614173228346,0,127,26
zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog,0,0.02912621359223301,0.0,0,103,22
"hello baby, did you get back to your mom's ? are you setting up the computer now ? filling your belly ? how goes it loverboy ? i miss you already   sighs",0,0.0,0.0392156862745098,1,153,32
"no my blankets are sufficient, thx",0,0.0,0.029411764705882353,0,34,6
"naughty little thought 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt  - gud nyt",0,0.0,0.04032258064516129,0,124,23
"edison has rightly said, a fool can ask more questions than a wise man can answer now you know why all of us are speechless during viva  gm,gn,ge,gnt -",0,0.0,0.033112582781456956,1,151,29
they just talking thats it de. they wont any other.,0,0.0,0.0392156862745098,0,51,10
today am going to college so am not able to atten the class.,0,0.0,0.016666666666666666,0,60,13
i'm in class. will holla later,0,0.0,0.06666666666666667,0,30,6
mmm thats better now i got a roast down me! i d b better if i had a few drinks down me 2! good indian?,0,0.00980392156862745,0.029411764705882353,1,102,25
"we know someone who you know that fancies you. call 09058097218 to find out who. pobox 6, ls15hb 150p",1,0.16831683168316833,0.0297029702970297,1,101,19
"come round, it's .",0,0.0,0.16666666666666666,0,18,4
do 1 thing! change that sentence into because i want 2 concentrate in my educational career im leaving here,0,0.018691588785046728,0.009345794392523364,0,107,19
"1000's flirting now! txt girl or bloke ur name age, eg girl zoe 18 to 8007 to join and get chatting!",1,0.1,0.04,1,100,21
i walked an hour 2 c u! doesn t that show i care y wont u believe im serious?,0,0.012987012987012988,0.025974025974025976,0,77,19
